Datetime,Name,Job_title,Skills,Description,Engineers_link
2020-06-26 03:56:40-07:00,Third Light,Back End Developer Go,"['Java', 'JavaScript', 'Python', 'REST', 'MySQL', 'Postgres', 'Agile', 'Kanban', 'Kubernetes', 'Microservices', 'JIRA', 'Linux', 'MacOS']","
Third Light is hiring a Back End Engineer &mdash;a Go developer or someone who has been mixing Go into their work or personal projects and is readynow looking for a primarily Go-based role.&nbsp;

You may work remotely - joining a team that already includes remote workers - or from our Cambridge office.

This is about delivering sophisticated new product features for release to our state-of-the-art software service that helps people manage and share their digital media files easily &ndash; features that deliver immediate positive impact for our global user base.&nbsp;

We're a small and expanding software development team, building an enterprise application with a highly-polished UI, using the very best and latest techniques. We employ an iterative, design-led process where everyone on the team gets a say.&nbsp;

Our product is a single-page JavaScript application loosely-coupled to a back end that's built on Go microservices and legacy PHP. We use microservices for all new features and Go is our chosen language to do this. In parallel we are migrating our older codebase to Go microservices.

We're agile and manage our work using a gentle Kanban process with daily stand-ups and we encourage a lightweight, productive approach to development. We can allocate projects that build upon your current strengths, and we offer a personal development approach that you may help shape.

Your opinion and expertise will be valued from day one. 



Upcoming projects within the team


* Integrate with social media to provide a publishing platform that can also gather user-generated content

* Provide AI and machine vision to detect duplicate files and provide auto-tagging and OCR

* Create a metrics &amp; reporting system to track usage of features, document downloads and image views

* Implement a full SFTP client &amp; server interface to integrate with SLR Cameras and legacy systems

* Extend workflow and automation microservices to create intuitive automated channel publishing tools

* Automate orchestration of microservices in our product e.g. exploring Kubernetes

* &lt; your idea here! &gt;





We're looking for


* Someone who's positive about Go and wishes to embrace this exciting language

* Proven back-end coding skills using either PHP or Go and for Linux

* Demonstrable interest in Go&mdash;from industry, self directed learning or personal projects

* An appreciation for continuous unit and integration testing

* Skills in designing, building, testing and maintaining web services, ideally microservices

* Ability to work with a large, live, production codebase

* Familiarity with relational databases e.g. MySQL or PostgreSQL

* Familiarity with CI/CD, preferably within a Git-based workflow

* Optionally, familiarity with porting an OO monolith to a microservice architecture

* Someone considering mid level back-end jobs such as: Go Developer | Go Microservices Developer | Golang Developer| Node.js Developer | PHP Developer | Python Developer | Back End Engineer | Back End Developer etc.




You may bring&mdash;or like to gain&mdash;skills exploring any of the following


* Containers, containers as services and automated container deployment

* Large-scale storage, manipulation and streaming of multimedia

* Machine intelligence, visual recognition or similar numerical computation

* Production experience in systems configuration, monitoring, logging, and metrics gathering




Our current technology mix - we'll help you get up to speed

Go (aka Golang) | JavaScript | PHP | NGINX | MySQL | SockJS | RabbitMQ | Debian | macOS | VMware | Git | Jira | Bitbucket | Bamboo | Slack | Basecamp

Salary and benefits


* c.&pound;50,000&mdash; negotiable &mdash;we're keeping an open mind

* Contributory pension scheme

* Personal development plan that you can shape for related training/certifications/conferences

* 25 days holiday + public holidays | flexible hours | bicycle and free car parking | on site cafe | good coffee and tea | fresh fruit | choice of high end workstation | an adorable Beagle to brighten the office




Working remotely: The Third Light development team embraced remote working a few years ago and now has workers in more than one country. We strive to provide a friendly, fun, supportive remote-working culture and we refine our processes to make remoting easier. We will welcome your ideas and contributions. We provide computing equipment and cover reasonable costs incurred from running a home office.&nbsp;

Normally, as a new starter, you'd come to the office for a few weeks to get to know each other. Due to Coronavirus you will no-doubt join us remotely, at least temporarily, which will bring interesting challenges in how best to introduce you to, and integrate you into, the development team&mdash;how to train you, how to help familiarise yourself with our systems and ways of working. We see this as an interesting challenge so we&rsquo;re working it out at the moment. We're planning&nbsp;a fully-remote &lsquo;onboarding&rsquo; process with team meetups, one-to-one sessions and pair programming as well as online social gatherings for you when you join.&nbsp;

If you'd prefer to primarily work from our office this option will still be available to you after lockdown.
 Apply now and work remotely at Third Light",https://www.learningdollars.com/client/select_engineers/?crid=1712
2020-06-26 00:59:12-07:00,Leadfeeder,Senior Ruby On Rails Software Engineer,"['Ruby', 'REST', 'Ruby', 'Cassandra', 'DevOps', 'Ember.js', 'Redis', 'Ruby on rails', 'AWS Lambda', 'AWS RDS']","
Leadfeeder is a fast-growing international SaaS startup, headquartered in Helsinki, Finland. We are an international remote team of 80+ members from around the world.
We've developed an online service which automates sales lead generation for B2B companies. Leadfeeder helps over 3000 paying customers to identify who visits their website, qualify the leads based on their behaviour, and convert the most promising visitors into sales leads.
Our 30+ strong in-house, all-remote engineering team is responsible for developing new features, and otherwise improving and maintaining the Leadfeeder product.
We are organised in feature-oriented, cross-functional squads. Each squad is responsible for specific features of the product, and works tightly together with high autonomy. Depending on the product area, squads are comprised of Backend and Frontend Engineers, Designers, and are always paired with a Product Manager. We believe in listening to everyone's ideas and feedback no matter what your role is, you get to have a say in the product and technical decisions of your squad.
Ruby on Rails developers at Leadfeeder work mainly on our backends: building APIs, background data processing flows, and integrations. Being a very data-intensive application, much of the work on the Leadfeeder backend involves optimising and effectively using various databases Cassandra, AWS RDS &amp; Aurora, Elasticsearch and Redis, to name a few.
Our backend, we run multiple small-to-medium-sized Ruby on Rails apps and use serverless components (AWS Lambda, API Gateway, Kinesis) on the side. We pride ourselves on keeping apps working smoothly, and the codebase tidy and well-tested. We dedicate time for upgrades, refactoring and improvements in the developer experience.
For people with skills and interest, we offer possibilities to work on our Ember.js frontend too, enabling people to grow to a fullstack role. Equally, there are opportunities to learn and be involved in infrastructure, DevOps and serverless development.


Responsibilities
 * Developing new features together with your squad 
 * Build internal and public APIs
 * Build, benchmark and optimise our core backend components
 * Helping operate our production environments on AWS
 * Providing code reviews to your peers
 


Benefits

 * Get to work in a talented, remote-first international team
 * Chance to make an impact on a global product
 * Actual work-life balance with healthy 40-hour work weeks
 * Flexible work time
 * Biannual company retreats
 * Competitive salary
 * Friendly and encouraging work environment
 

Our hiring process:
After we've received and reviewed your application, there are a number of stages in our process: * Initial video call. You'll get to learn more about the role and our company, and we'll learn how you communicate and what are you looking for in the job.
 * Technical interview. Qualified candidates proceed to our technical interview, where we ask more in-depth technical questions.
 * Home assignment. We'll test your coding skills in building a small application. You can do this at home on your own time. The assignments usually take about 4-6 hours to complete.
 * Assignment review and skills interview. After our team has reviewed your assignment, we invite you to the next interview. We'll provide feedback and ask questions about your code. This interview also includes some pair-programming, where we do some improvements or additional features to your project.
 * Culture interview. The final step before decisions. Great cultural fit is highly important in our remote team. We also want to give you as much as possible information on how it is to work at Leadfeeder and what our culture is like.
 


All interviews are done remotely over video calls, but of course if you happen to be in the same city with some of our team members we're happy to organize a meeting on site.


 Apply now and work remotely at Leadfeeder",https://www.learningdollars.com/client/select_engineers/?crid=1713
2020-06-26 00:00:21-07:00,ZeroCater,Software Engineer,"['HTML', 'HTTP', 'Java', 'JavaScript', 'Python', 'SSIS', 'Django', 'Postgres', 'React', 'Redis', 'Vue.js', 'Zeplin', 'Sketch']","


Skills: Django, Node.js, Python




At ZeroCater, we believe one of the easiest, and most effective, ways to build culture is through shared office food programs. We make it easy for companies to feed their employees delicious, family-style meals and keep exciting snack programs fully-stocked with variety and rotation. ZeroCater has successfully launched our core product, Managed Catering, into 6 local markets and are excited to be offering Snacks + Beverages to enterprise clients in San Francisco with anticipated growth into new markets in the near future. ZeroCater is changing a 200 billion dollar industry and continues its trend of being revenue positive and sustaining year over year growth.





Come join an impactful Engineering team that works closely with our customers and Product to ship code every week. We value ownership, independence, collaboration, communication, and bias towards getting things done with measurable results. We are seeking a Software Engineer with a focus on the back-end development of models, serializers, business algorithms, and APIs, but is also able to work on front-end with some help. The person should be keen to make a difference by writing defensive but performant code, thereby influencing where we go as a company, and how the code is organized to achieve the best results. We use Python, Django, PostgresSQL, Redis, RabbitMQ on the back-end, and React as well as Vue.js on the front-end.





What you will do:





-Build &amp; improve code across the entire stack (Postgres SQL, python-Django, javascript, html and css) for new and existing product.
-Practice and encourage software engineering best practices: reasonable test coverage, appropriate modularization, designing cohesive interfaces, and making the call on technical trade-offs.
-Collaborate in technical reviews to strengthen our architecture and system designs and assist others with coding and troubleshooting.
-Create quality APIs and prototypes on tight timelines.
-Work on business-critical features in order to help achieve product vision and goals.





Qualifications for success:





-2+ years industry (post grad/non internship) experience in software engineering with full-stack web applications (particularly with Django, python, or Node.js).
-Strong understanding of industry trends, and opinions on those trends, as well as in-depth knowledge of web technologies gained from research and professional experience.
-Ability to create robust APIs and data structures that will enable the business to grow to the next level, while anticipating problems and understanding the tradeoffs for each decision.
-Pragmatic approach to engineering that strikes a balance between beautiful code, maintainability, and time to market.
-Ability to create pixel perfect, responsive, web pages while working with product designer(s). Bonus points for experience with software programs like Sketch, Zeplin and the Adobe Creative Suite.





“The shared meal elevates eating from a mechanical process of fueling the body to a ritual of family and community, from the mere animal biology to an act of culture.” - Michael Pollan





Feel free to apply direclty to our careers page: https://zerocater.com/about/careers/?gh_jid=2199613





We are an equal opportunity employer and value diversity at ZeroCater. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
If you need assistance or an accommodation due to a disability, please contact us at [email&#160;protected].

 Apply now and work remotely at ZeroCater",https://www.learningdollars.com/client/select_engineers/?crid=1714
2020-06-25 11:53:38-07:00,Kodable,Senior Web Developer,"['Java', 'JavaScript', 'REST', 'Ruby', 'Angular', 'Postgres', 'React', 'AWS Lambda']","
We're looking for someone to ready to lead the web&nbsp;development for&nbsp;a&nbsp;profitable, growing company that teaches tens of millions of kids to code. You'll work&nbsp;directly with top-tier educators from Harvard, Leapfrog, Teach For America,&nbsp;and more to build a product&nbsp;that teaches computer science to kids while *actually* being fun! The best part: this is a hands-on role. Less meetings, more coding! Sound exciting? Read on...

About the Role

You will have the opportunity to own&nbsp;a variety of projects including our backend API (ruby), frontend dashboard (JavaScript), progress reporting architecture, server&nbsp;optimization for millions of requests a day, and&nbsp;everything else in-between. You&rsquo;ll work closely with every member of the Kodable team to make the greatest coding platform for kids even better.&nbsp;We&rsquo;re still a small-but-growing team, so you&rsquo;ll be asked to build large, high-traffic&nbsp;systems with little outside interference. No bureaucracy, just build it.

Who we&rsquo;re looking for:


* You have 5+ years web development experience in a production environment

* You have a deep, working knowledge of JavaScript (and have strong opinions on var vs let)

* You care deeply about programming education

* You have contributed significantly to the release of a production-level application (preferably not a side-project, something with actual users)

* You have experience with&nbsp;REST APIs from both client and server sides

* You have experience writing performant SQL queries and managing a high-traffic database&nbsp;(preferably&nbsp;PostgreSQL)




Highly Preferable if:


* You have experience with Ruby

* You have experience working with a front-end framework in a production environment (AngularJS, React, Vue, etc)

* You have experience with Test-Driven Development




Bonus Points for:


* Experience with Sinatra, Sequel, Grape, or ActiveRecord

* Experience with background jobs and asynchronous architecture (Sidekiq even better!)

* You've used JavaScript build systems such as Gulp

* You've worked with AWS Lambda and background jobs

* Game Development experience




About the team:

The Kodable team is full of bright, ambitious people who are passionate about their jobs. You&rsquo;ll work with a product team with over 50 years of collective experience creating top-notch games for companies like EA, Leapfrog, and Scientific Learning. Every member of the team has a voice in making Kodable great.

Right now, we&rsquo;re working on improving user experiences on both our parent and teacher dashboard. You&rsquo;ll join us in creating new features and improving existing ones to increase the value of Kodable to every parent, teacher and child who uses it.
 Apply now and work remotely at Kodable",https://www.learningdollars.com/client/select_engineers/?crid=1715
2020-06-25 11:11:49-07:00,Carex Consulting Group,Sr .net Developer,"['.NET', '.NET Core', 'Docker', 'Jenkins', 'REST', 'ASP.NET']","
Carex Consulting Group is working with our Partner, located in WI, to hire a Sr .Net Developer for a 2 - 3 month remote contract on their team.&nbsp;They are rolling out Gen2 of their medical device,&nbsp;and this team works on the software component. Experience with FDA requirements tracing and Validation &amp; Verification process, as well as EHR would be a huge plus.

Technical skills


* .NET Core (C#), including .NET Core REST API

* Entity Framework and relational databases

* Familiarity with OAuth workflows

* Working with Git repositories

* Unit and Integration tests

* ASP.NET Core with MVC or Razor pages

* Experience implementing an authentication platform

* Experience securing web applications or APIs using OAuth

* Experience with SAML

* AWS with ECR and ECS

* Docker

* Jenkins





If this sounds like a great fit for you, please apply asap! We look forward to connecting!
 Apply now and work remotely at Carex Consulting Group",https://www.learningdollars.com/client/select_engineers/?crid=1716
2020-06-25 10:45:27-07:00,Paige.AI,Senior Software Engineer AI,"['Python', 'Artificial intelligence', 'Computer vision', 'Machine learning', 'Agile', 'Distributed Systems', 'Excel']","
Paige is a software company helping pathologists and clinicians make faster, more informed diagnostic and treatment decisions by mining decades of data from the world&rsquo;s experts in cancer care. We are leading a digital transformation in pathology by leveraging advanced Artificial Intelligence (AI) technology to create value for the oncology clinical team.&nbsp;

Paige is the first company to develop clinical grade AI tools for the pathologist, which resulted in our receiving FDA breakthrough designation for our first product.

We&rsquo;re seeking a&nbsp;Senior Software Engineer,&nbsp;AI&nbsp;to join us. In this role you&rsquo;ll join a team of world-leading experts in machine learning, computer vision and pathology.&nbsp; You&rsquo;ll be part of the team that builds solutions for pathologists, clinicians and researchers to accelerate and improve the accuracy of cancer detection, classification and staging.&nbsp;This is an extraordinary opportunity to be part of a high-performing team and to pursue a life-changing mission.&nbsp;&nbsp;

This position can be fully remote for U.S. based applicants living outside of the NYC area.

Responsibilities:


* Drive development of machine learning tooling and infrastructure to improve the scale and efficiency of machine learning development.

* Identify and evaluate new patterns and technologies to improve performance, maintainability and traceability of our machine learning systems.

* Work closely with scientists as well as engineers to support planning, developing, training and testing machine learning models for the purposes of computational pathology while leveraging and championing software engineering best practices.&nbsp;

* Participate in driving the whole product development life cycle from high uncertainty research and experimentation to deployment in production and maintenance.

* Mentor engineers to foster a culture of technical excellence.




Requirements:


* Extensive experience working in a team implementing and evaluating deep neural networks, especially for computer vision tasks.&nbsp;

* Extensive experience in Python development.

* Extensive experience with Machine learning development tooling.

* Extensive experience with modern product development practices, including software testing (e.g. unit testing, regression testing).&nbsp;

* Extensive experience with Agile development methodologies.

* Experience with parallelization, threading and concurrency problems.

* Experience with design patterns, algorithms and data structures.

* Experience with distributed systems.




Minimum qualifications:


* Master&rsquo;s degree in computer science or a related field, or equivalent years of experience &nbsp;

* 5+ years of industry experience as a software engineer



 Apply now and work remotely at Paige.AI",https://www.learningdollars.com/client/select_engineers/?crid=1717
2020-06-25 10:28:58-07:00,Medsphere,Full Stack Software Engineer,"['HTML', 'Java', 'JavaScript', 'Objective C', 'REST', 'Angular', 'Electron', 'React', 'Swift', 'Webpack', 'Graphic Design']","
Location: Remote

Medsphere delivers award-winning healthcare IT solutions and software for providers of every size and budget.

Medsphere&rsquo;s CareVue electronic health record (EHR) provides comprehensive clinical support for acute care hospitals and inpatient behavioral health providers, enabling better patient care and lower costs.

We need an experienced full stack software engineer with strong front end skills to help take our mobile user experience to the next level.

You want to work somewhere you can make a meaningful contribution, be challenged, and have a fun and friendly work environment. We have all of that and more here at Medsphere, so come join us!

You&rsquo;ll get to:


* Build features that help doctors and nurses save time and improve patient care

* Focus on user experience and performance in mobile and browser environments

* Design and implement major features and architectural upgrades

* Continually improve development processes and tools

* Work in a small team where your individual contributions really matter




Ideal Background and Expertise:


* Strong to expert JavaScript, CSS, HTML5 for responsive, cross-platform single page apps

* In depth in at least one JavaScript Framework such as (Knockout, Vue, Angular, React)

* Experience with front end build tools such as Grunt, Gulp, webpack.

* Working knowledge of Java (or C#) development for REST services

* Competent with SQL

* At least 5 years of software product development experience




Plusses but not required


* Non-relational databases

* UX and Graphic design

* Objective C or Swift and Apple iOS build and release process




Perks and Benefits:


* Remote Work

* Flexible time-off plan

* Flexible work hours

* Health, vision, dental, 401k, and other benefits



 Apply now and work remotely at Medsphere",https://www.learningdollars.com/client/select_engineers/?crid=1718
2020-06-25 08:10:51-07:00,Railroad19,Cloud Native Java Developer,"['Java', 'Java', 'JavaScript', 'Jenkins', 'NoSQL', 'Scala', 'Angular', 'Continuous Integration', 'MySQL', 'Agile', 'Microservices', 'Excel', 'Spring']","
Due to continuous&nbsp;growth, we are currently seeking a few Cloud-Native&nbsp;Java&nbsp;Developers that are fluent in both&nbsp;Java&nbsp;8 and&nbsp;Spring&nbsp;Boot.&nbsp;In addition to contributing code and tangible deliverables, you will be expected to work as an advisor to help identify, educate, and foster best-in-class solutions. Creating these relationships requires strong communication skills and a passion for solving complex challenges.

About Us:


* At Railroad19, Inc., we build custom solutions and provide our clients with top tier development services. We&rsquo;re a specialized team of developers and architects, which means, we only bring an &ldquo;A&rdquo; team to the table. Our culture is built on hard work and a desire to be thought leaders in the industry, this is what sets Railroad19 apart.

* When you join Railroad19&nbsp;you are part of a company that values your work and gives you the tools you need to succeed, while offering you a work/life balance. We are headquartered in Saratoga Springs, New York, but we are a distributed team of remote developers across the US.

* This is a full-time position with comprehensive benefits, vacation, 401k and more. Railroad19 provides competitive compensation with excellent benefits and a great corporate culture.

* The role is remote -&nbsp;U.S. located,&nbsp;only full time (NO- contractors,&nbsp;Corp-to-Corp or 1099).




Core responsibilities:


* Understand our client's fast-moving business requirements

* Negotiate appropriate solutions with multiple stake-holders

* Write and maintain scalable enterprise quality software

* Build web applications using Spring Boot

* Build Microservices that connect to Oracle and NoSQL databases

* Build software components that integrate with a workflow engine and/or ESB to execute asynchronous business processes

* Manage the complete software development life cycle

* Writing functional and unit tests in order to maintain code quality

* Work with Jenkins to perform Continuous Integration

* Collaborate with other teams in order to deliver a high-performance application that contains little or no defects

* Identify new opportunities, tools, and services to enhance the custom software platform

* Support and troubleshoot issues (process &amp; system), identify root cause, and proactively recommend sustainable corrective actions




Skills &amp; Experience:


* Advanced Java development experience

* Hands-on experience with Java 8 (especially streaming collections and functional interfaces)

* Hands-on experience with NoSQL technologies is a plus

* Hands-on experience with Spring Boot, Spring Cloud, and Netflix OSS is a plus

* Hands-on experience with Oracle, MySQL, ETL

* Hands-on experience with AngularJS and/or similar JavaScript frameworks is a plus

* Demonstrates a willingness to learn new technologies and takes pride in delivering working software

* Excellent oral and written communication skills

* Experience participating on an agile team

* Is self-directed and can effectively contribute with little supervision

* Bachelor's or master's degree in computer science, computer engineering, or another technical discipline; or equivalent work experience




Working at Railroad19, Inc.


* Competitive salaries and eligibility for a yearly bonus

* Excellent Health Care, Dental and Vision benefits

* 3 weeks vacation, 401K match eligibility, work-life balance





* No Agencies***

* This is a non-management position

* This is a full-time position




About Railroad19

At Railroad19, we develop customized software solutions and provide software development services.&nbsp; At Railroad19, you are part of a company that values your work and gives you the tools you need to succeed. We are&nbsp;headquartered in Saratoga Springs, New York, but we are a distributed team of developers across the&nbsp;U.S.&nbsp;only.&nbsp; Railroad19 provides competitive compensation, excellent benefits, 401k and a great culture.
 Apply now and work remotely at Railroad19",https://www.learningdollars.com/client/select_engineers/?crid=1719
2020-06-25 07:43:29-07:00,SkillValue,Freelance Full Stack Developer Job Romania,"['HTML', 'Java', 'JavaScript', 'REST', 'Sass', 'Symfony', 'jQuery', 'Artificial intelligence', 'Machine learning', 'Agile']","
Client description

Our client develops digital web and mobile solutions to help people manage their careers in a changing world. Career guidance, career management, recruitment, we integrate artificial intelligence to help people focus on their core business.

Created in 2018, our client already has about thirty clients and 2 offices (Lisbon and Paris).

We are looking for a&nbsp;Freelance Full-Stack Developer&nbsp;to join a growing technical team with great challenges :


* You will be in charge of imagining and developing innovative back and frontend tools. In direct relation with the CTO and the development team, you will be involved in extremely varied projects where you will be able to be completely autonomous

* You will benefit from a great deal of autonomy and your initiative will be encouraged

* You will be able to participate in the development of a SaaS product with high added value in the rapidly growing field of human resources at national and international level

* You will have a strong, concrete and immediate impact on our activity and will complete complete complete projects, even in short times

* You will be at the heart of our client&rsquo;s product development, with regular customer feedback and working with agile methods





Technical stack :


* PHP (Good mastery expected)

* Framework MVC Symfony (2.8 / 3.4) (Good mastery expected)

* TWIG

* SQL

* CSS / HTML

* Javascript/jQuery

* BONUS : Automation tools such as Sass &amp; Less / Node.js




Competencies: Freelance Full-Stack Developer


* Know programming concepts

* Analyze a need and model a computer application

* Understand project constraints (deadlines, expectations)

* Solve problems (origin, patches, putting patches online)

* Be creative and imaginative to find new solutions and innovate

* Have a good general computer literacy

* Agile methods

* Fluency in English (professional)

* Good knowledge of testing tools and methodology: code, responsive features, rendering on different engines (Firefox, Safari, Chrome, IE, Opera&hellip;)

* API (REST)

* Manage versions (git)

* UX sensitivity and knowledge of Design Patterns

* Provide customer support




Soft Skills :


* Autonomy

* Creativity, sense of innovation

* Adaptability and Flexibility

* Analysis and synthesis capacity

* Team spirit / sense of community

* Project Management




R&amp;D :

As far as R&amp;D is concerned, you will have the opportunity to be a real player in our client&rsquo;s innovation, whether on subjects already considered internally (i.e. data, machine learning, bots, etc.) or on cases on which you will be able to make proposals, you will have the opportunity to be a real player in the innovation carried out by our client.

Our client is a profitable company, with a recognized product on the HR Tech market and many customers thanks to its SaaS solutions
 Apply now and work remotely at SkillValue",https://www.learningdollars.com/client/select_engineers/?crid=1738
2020-06-25 06:03:35-07:00,UBIO (Automation Cloud),Backend Developer,"['Typescript', 'Microservices', 'Redis', 'Java', 'JavaScript', 'Typescript']","UBIO has built the Automation Cloud, a platform which can robotically perform any online task such as reserving a hotel for your trip to New York, booking a flight to get there and applying for a credit card to pay for it all. We are working towards a SaaS based solution for engineers to automate website actions and we need your help!

We are looking for an optimistic and resilient engineer who has developed markedly complex services in Javascript or Typescript. You would have been involved with platforms and services that perform and scale well on the cloud and you also enjoy discussing complex engineering topics. We are a small Engineering team, relying on tools like GitHub and Slack to keep us communicating efficiently. We also rely on architectural principles and guidelines to ensure our colleagues can pick up our work in the future, if necessary.
 Apply now and work remotely at UBIO (Automation Cloud)",https://www.learningdollars.com/client/select_engineers/?crid=1720
2020-06-25 00:00:23-07:00,Routable,Senior Software Engineer (python/django),"['Python', 'Python', 'REST', 'Django', 'React', 'Redux']","


Skills: Django, Python




🚝Engineering at Routable





With being one of our first frontend engineers comes the opportunity to be a major contributor to the voice and direction of the company. You would work directly with the product, design, and engineering teams to help shape our product and culture. It’s a unique chance to be an advocate for our incredible coding standards, efficiency and reliability.





🔭 Who we’re looking for:


* You are excited about building infrastructure to handle the facilitation of millions of B2B payments.

* You are interested in contributing to the product feedback loop from design through implementation

* You are thrilled about working in a fast-paced start-up environment








💻 Need to have:


* You are a senior Python/Django developer

* You're a great communicator - you give and receive feedback constructively, and you can say no confidently

* You know the importance of writing tests and you QA your code before release

* You've worked with different test layers like unit, integration, and contract

* You have experience integrating with 3rd party APIs








➕ Nice to have:


* You have experience with or a background in Banking/Finance/Transaction or Accounting

* You have over 10 years engineering experience

* You've worked with a modern front-end framework, preferably React with Redux

* You've worked with the JSON:API standard

* Database optimization








💪 Benefits


* 





Remote
We are a remote friendly culture!
Rather than restrict ourselves to only find talent in one city, we’d rather find the absolute best people regardless of where they live. One amazing benefit to our remote culture, is that it enables our team to enjoy traveling ✈️ more regularly since they can literally work from wherever!


* 





Rendezvous
To help foster amazing relationships with our coworkers, we meet up quarterly as a whole team in some pretty awesome cities!
In the past we’ve met up in San Diego, Seattle, and Austin.
We’d rather invest money into memorable team events rather than expensive offices.
During our meet-up team time, we love to spend time learning a new skill together, and solving problems.
Most recently this has taken on the form of a bread-making class and defeating an Escape Room.
Yeah.. We love to compete together as a team.


* 





Recharge
We encourage our team to relax and recharge each weekend.
We’ve all been a part of startups before, and know how important it is to take care of yourself so that you can consistently contribute your best.
Quality downtime enables quality uptime.
Yes, we do have super-humans on the team, but even they need their R&amp;R.









Some Perks


* 





🏥amazing health insurance


* 





😁dental insurance


* 





👀vision insurance


* 





📈stock options


* 





🚀we're a remote team


* 





📅unlimited PTO





 Apply now and work remotely at Routable",https://www.learningdollars.com/client/select_engineers/?crid=1721
2020-06-24 18:13:07-07:00,Avanoo,Senior Software Engineer,"['HTML', 'Java', 'JavaScript', 'REST', 'Ruby', 'Angular', 'React', 'Excel']","
First, a bit about Avanoo

Have you ever wondered what the most successful people in the world have, that the rest of us don&rsquo;t? No, it&rsquo;s not a high IQ. And no, it&rsquo;s not that they studied more than the rest of us at school. There are a whole host of attributes that these people embody, which are never taught in school. Things like perseverance, passion, laser-like focus, a positive mindset, and the list goes on and on.

Avanoo exists to help employees at Fortune&nbsp;1,000 companies embody these attributes, through 3-minute-a-day video programs and deep analytics that help us understand what their people need the most and predict what sort of content can drive the most impact.

If the skills we learn in school are the applications we use to get through life, the attributes we help people embody at Avanoo are like the operating system.

We're doing quite well

We just completed our series A round of investment, grew more than 3x over last year, and unlike many companies in Silicon Valley, we're profitable.

We've proven over and over again that we can help enterprises drive real impact to their bottom line just&nbsp;through the magic concoction we've put together. For example, with one of our clients, they were able to directly connect millions of dollars in new product innovations&nbsp;after 2 years of working with us.&nbsp;

The bottom line is, we're scaling so fast that our existing dev team can hardly keep up!

What you'll be working on 

That&rsquo;s where YOU come in: Helping us sustain this incredible growth, by building out the platform. You&rsquo;ll be helping us build out an enterprise-class analytics platform, which will pull data from a variety of sources, to help us track and show growth in human potential.

If being part of a team that is building the first-ever platform that tracks and optimizes the human operating system, then read on!

Skills &amp; Requirements


* 5+ years of experience developing high quality web applications

* Excellent problem-solving skills

* Expertise in&nbsp;Ruby/RoR&nbsp;

* Experience building and maintaining products with real-world usage

* Experience and high comfort level with Test-driven development is required

* Attention to detail &ndash; this is very important, since our products are being used by lots and lots of Fortune 1,000 employees

* Solid grasp of OOP Principles

* Extensive familiarity with JavaScript / Responsive HTML+CSS&nbsp; is necessary.

* Ability to write responsive, cross-browser HTML/CSS&nbsp;

* Experience with one of the following front end frameworks is necessary: AppRun, ReactJs, AngularJS



 Apply now and work remotely at Avanoo",https://www.learningdollars.com/client/select_engineers/?crid=1722
2020-06-24 16:40:53-07:00,Avanoo,Senior Software Engineer II,"['HTML', 'Java', 'JavaScript', 'REST', 'Ruby', 'Angular', 'React', 'Excel']","
First, a bit about Avanoo

Have you ever wondered what the most successful people in the world have, that the rest of us don&rsquo;t? No, it&rsquo;s not a high IQ. And no, it&rsquo;s not that they studied more than the rest of us at school. There are a whole host of attributes that these people embody, which are never taught in school. Things like perseverance, passion, laser-like focus, a positive mindset, and the list goes on and on.

Avanoo exists to help employees at Fortune&nbsp;1,000 companies embody these attributes, through 3-minute-a-day video programs and deep analytics that help us understand what their people need the most and predict what sort of content can drive the most impact.

If the skills we learn in school are the applications we use to get through life, the attributes we help people embody at Avanoo are like the operating system.

We're doing quite well

We just completed our series A round of investment, grew more than 3x over last year, and unlike many companies in Silicon Valley, we're profitable.

We've proven over and over again that we can help enterprises drive real impact to their bottom line just&nbsp;through the magic concoction we've put together. For example, with one of our clients, they were able to directly connect millions of dollars in new product innovations&nbsp;after 2 years of working with us.&nbsp;

The bottom line is, we're scaling so fast that our existing dev team can hardly keep up!

What you'll be working on 

That&rsquo;s where YOU come in: Helping us sustain this incredible growth, by building out the platform. You&rsquo;ll be helping us build out an enterprise-class analytics platform, which will pull data from a variety of sources, to help us track and show growth in human potential.

If being part of a team that is building the first-ever platform that tracks and optimizes the human operating system, then read on!

Skills &amp; Requirements


* 5+ years of experience developing high quality web applications

* Excellent problem-solving skills

* Expertise with Ruby/RoR&nbsp;

* Experience building and maintaining products with real-world usage

* Experience and high comfort level with Test-driven development is required

* Attention to detail &ndash; this is very important, since our products are being used by lots and lots of Fortune 1,000 employees

* Solid grasp of OOP Principles

* Extensive familiarity with JavaScript / Responsive HTML+CSS&nbsp; is necessary.

* Ability to write responsive, cross-browser HTML/CSS&nbsp;

* Experience with one of the following front end frameworks is necessary: ReactJs, AngularJS



 Apply now and work remotely at Avanoo",https://www.learningdollars.com/client/select_engineers/?crid=1722
